day,DO.obs,SpCond,turbidity,pH,tempwater,Q.cfs
2006-10-06,7.2428125,380.0104166666667,98.146875,8.145208333333333,20.105833333333333,NA
2006-10-07,7.236666666666666,373.6666666666667,95.65578947368421,8.1484375,20.080104166666665,NA
2006-10-08,7.424270833333333,355.8333333333333,104.08229166666666,8.164270833333333,18.88104166666667,NA
2006-10-09,7.529583333333333,283.2604166666667,441.7176470588235,8.085416666666667,16.785625,NA
2006-10-10,7.179270833333334,380.21875,927.5176470588235,7.9784375,14.4728125,NA
2006-10-11,7.896458333333333,566.40625,926.983908045977,7.9721875,14.495104166666666,NA
2006-10-12,7.980416666666667,305.9166666666667,916.8947368421052,8.105416666666667,15.381145833333333,NA
2006-10-13,7.9665625,273.4270833333333,609.5471428571428,8.129166666666666,15.615104166666667,NA
2006-10-14,8.0178125,265.65625,396.69,8.162708333333333,15.258958333333334,NA
2006-10-15,7.952395833333333,261.8645833333333,297.9583333333333,8.196666666666667,15.455729166666666,NA
2006-10-16,7.858854166666666,234.63541666666666,643.6038961038961,8.179166666666667,15.442916666666667,NA
2006-10-17,8.0778125,246.75,382.0722222222222,8.19,15.037604166666666,NA
2006-10-18,8.289895833333333,249.9375,201.165625,8.1840625,14.349270833333334,NA
2006-10-19,8.688020833333333,242.46875,183.50851063829788,8.171354166666667,12.89625,NA
2006-10-20,8.690520833333334,234.98958333333334,182.1125,8.172916666666667,12.907916666666667,NA
2006-10-21,8.558020833333334,219.98958333333334,307.70864197530864,8.183125,13.1940625,NA
2006-10-22,8.73,227.17708333333334,218.71063829787235,8.16,12.930625,NA
2006-10-23,8.70588888888889,258.5,113.0111111111111,8.096555555555556,13.226111111111111,NA
2006-11-21,8.579318181818183,268,100.34418604651162,8.139772727272728,10.082272727272727,NA
2006-11-22,8.732395833333333,268.84375,101.35268817204302,8.131145833333333,8.893020833333333,NA
2006-11-23,8.703229166666667,270.0729166666667,100.10978260869565,8.151250000000001,8.759791666666667,NA
2006-11-24,8.787916666666666,268.0659340659341,107.99418604651163,8.191041666666667,8.215520833333333,NA
2006-11-25,8.640729166666667,267.5729166666667,101.77916666666667,8.2127083333333335,8.73625,NA
2006-11-26,8.63875,265.9479166666667,99.19468085106384,8.216458333333334,8.615,NA
2006-11-27,8.764375,268.9895833333333,97.10315789473684,8.2165625,7.982916666666666,NA
2006-11-28,8.741354166666667,273.15625,103.45684210526316,8.203958333333333,8.0071875,NA
2006-11-29,9.047604166666666,278.6666666666667,98.12526315789474,8.200729166666667,6.6215625,NA
2006-11-30,9.9275,288.0208333333333,95.57765957446809,8.173958333333333,4.268020833333333,NA
2006-12-01,10.044166666666667,282.84375,77.940625,8.133541666666666,3.9196875,NA
2006-12-02,9.749791666666667,286.6875,74.76458333333333,8.111770833333333,4.7326041666666665,NA
2006-12-03,9.783229166666667,303.21875,86.41354166666666,8.121354166666666,4.898541666666667,NA
2006-12-04,9.938333333333333,304.7395833333333,93.86875,8.094583333333333,4.2959375,NA
2006-12-05,9.83875,295.3229166666667,78.528125,8.105416666666667,4.498333333333333,NA
2006-12-06,9.679895833333333,302.4166666666667,80.27708333333334,8.102604166666666,4.976041666666666,NA
2006-12-07,9.4871875,316.1875,83.63958333333333,8.101041666666667,5.626875,NA
2006-12-08,9.484375,320,82.0731182795699,8.0784375,5.504791666666667,NA
2006-12-09,9.513645833333333,315.2708333333333,87.43763440860215,8.083229166666667,5.172291666666666,NA
2006-12-10,9.413854166666667,304.5625,89.11489361702128,8.0955208333333335,5.3571875,NA
2006-12-11,9.362916666666667,304.4166666666667,81.984375,8.128020833333332,5.521770833333333,NA
2006-12-12,9.663645833333334,303.1458333333333,92.20645161290322,8.134270833333334,4.7404166666666665,NA
2006-12-13,9.6953125,295.4895833333333,96.0578947368421,8.1246875,4.604583333333333,NA
2006-12-14,9.503958333333333,290.1041666666667,96.28804347826087,8.119583333333333,4.943125,NA
2006-12-15,9.386666666666667,293.4791666666667,95.14255319148936,8.120520833333334,5.142291666666667,NA
2006-12-16,9.456145833333334,296,89.77872340425532,8.1103125,4.7040625,NA
2006-12-17,9.322395833333333,297.34375,87.165625,8.1103125,5.187083333333334,NA
2006-12-18,9.181041666666667,297.375,84.86145833333333,8.120104166666668,5.522291666666667,NA
2006-12-19,9.527916666666666,300.59375,80.86947368421053,8.112291666666666,3.8509375,NA
2006-12-20,9.6471875,305.1979166666667,89.57916666666667,8.074791666666666,3.5842708333333335,NA
2006-12-21,9.682708333333334,319.9375,87.684375,8.054791666666667,3.5332291666666666,NA
2006-12-22,9.71453488372093,315.72093023255815,81.90833333333333,8.043294117647058,3.2775581395348836,NA
2006-12-23,9.444270833333333,307.8333333333333,74.76315789473684,8.029166666666667,4.225,NA
2006-12-24,9.416041666666667,329.2083333333333,80.83368421052631,8.027291666666667,4.265520833333333,NA
2006-12-25,9.688333333333333,327.7916666666667,92.93578947368421,8.0571875,3.614375,NA
2006-12-26,9.541979166666668,314.96875,80.64787234042554,8.044375,4.0652083333333335,NA
2006-12-27,9.14375,325.125,69.43958333333333,7.9978125,4.935625,NA
2006-12-28,8.983125,339.09375,73.2468085106383,7.9870833333333335,5.116875,NA
2006-12-29,9.357291666666667,307.9895833333333,147.76947368421054,7.9828125000000005,3.9385416666666666,NA
2006-12-30,10.229895833333334,286.1041666666667,94.76373626373626,7.951145833333333,1.6109375,NA
2006-12-31,10.282291666666667,258.6666666666667,254.6297619047619,8.007083333333334,1.8104166666666666,NA
2007-01-01,10.170833333333333,278.4270833333333,109.6065934065934,8.019375,2.119375,NA
2007-01-02,10.105833333333333,276.2916666666667,65.30625,8.017291666666667,2.5060416666666665,NA
2007-01-03,10.247604166666667,276.5,66.91770833333334,8.0190625,2.1430208333333334,NA
2007-01-04,10.013958333333333,286.4479166666667,56.86770833333333,8.011666666666667,2.8419791666666665,NA
2007-01-05,9.631979166666667,314.5520833333333,53.09375,7.967083333333333,3.7710416666666666,NA
2007-01-06,9.429791666666667,316.1666666666667,82.73958333333333,8.037604166666666,4.739270833333333,NA
2007-01-07,10.0984375,297.8958333333333,101.16,8.083020833333334,3.028958333333333,NA
2007-01-08,10.2784375,272.59375,68.2468085106383,8.042708333333334,2.8723958333333335,NA
2007-01-09,9.960416666666667,276.0729166666667,51.85208333333333,7.959375,3.7663541666666664,NA
2007-01-10,9.790520833333334,287.3541666666667,49.41458333333333,7.9490625,4.0934375,NA
2007-01-11,9.206979166666667,297.3229166666667,62.47032967032967,7.989895833333334,5.963333333333333,NA
2007-01-12,8.952916666666667,317.3333333333333,104.4,8.034166666666668,6.622083333333333,NA
2007-01-13,8.9071875,320.2291666666667,136.72083333333333,8.0975,6.8375,NA
2007-01-14,9.4284375,362.25,147.44947368421052,8.1271875,5.0910416666666665,NA
2007-01-15,10.545833333333333,413.40625,152.94315789473686,8.081249999999999,2.2553125,NA
2007-01-16,10.898854166666666,361.3645833333333,79.509375,8.0173958333333335,1.4279166666666667,NA
2007-01-17,10.418229166666666,335.0104166666667,55.19375,8.010208333333333,3.0507291666666667,NA
2007-01-18,10.2071875,338.6041666666667,43.969791666666666,7.993333333333333,3.3919791666666668,NA
2007-01-19,10.396354166666667,355.6354166666667,49.165625,8.0015625,3.018125,NA
2007-01-20,10.03125,358.2916666666667,57.16842105263158,8.0303125,3.8497916666666665,NA
2007-01-21,9.963020833333333,372.8020833333333,74.55806451612904,8.038645833333334,4.0275,NA
2007-01-22,9.989166666666666,363.90625,76.55416666666666,8.036145833333332,4.270833333333333,NA
2007-01-23,10.299270833333333,365.8125,100.39375,8.035208333333333,3.6163541666666665,NA
2007-01-24,10.332291666666666,341.7291666666667,90.06354166666667,8.057604166666668,3.8636458333333334,NA
2007-01-25,10.082916666666666,342.03125,88.84301075268817,8.0696875,4.612916666666667,NA
2007-01-26,9.942395833333334,345.1770833333333,99.059375,8.067916666666667,4.710208333333333,NA
2007-01-27,9.669431818181819,343.21590909090907,91.16428571428571,8.088977272727274,5.63,NA
2007-01-28,9.634270833333334,336.0208333333333,93.14615384615385,8.0775,5.649583333333333,NA
2007-01-29,9.546666666666667,338.8958333333333,88.90752688172043,8.065520833333334,5.726770833333333,NA
2007-01-30,9.732291666666667,359.90625,76.27127659574468,8.020416666666666,4.911875,NA
2007-01-31,9.403333333333332,386.4479166666667,68.8,7.994583333333334,5.843125,NA
2007-02-01,9.5909375,377.0416666666667,77.10729166666667,8.024791666666667,5.412916666666667,NA
2007-02-02,10.283645833333333,356.3541666666667,87.14086021505376,8.0685416666666665,3.5078125,NA
2007-02-03,10.516875,333.09375,76.8505376344086,8.059270833333333,3.0776041666666667,NA
2007-02-04,10.098854166666667,331.40625,81.25208333333333,8.039166666666667,4.5175,NA
2007-02-05,9.654166666666667,340.1979166666667,97.70416666666667,8.044583333333334,6.0919791666666665,NA
2007-02-06,9.3377083333333335,358.125,87.05104166666666,8.037604166666666,7.181770833333333,NA
2007-02-07,9.063333333333333,350.71875,71.659375,8.014791666666667,8.18875,NA
2007-02-08,9.061666666666667,335.875,77.16881720430108,8.037083333333333,8.410625,NA
2007-02-09,9.328333333333333,338.875,117.31489361702128,8.081666666666667,7.348958333333333,NA
2007-02-10,9.328958333333333,329.1458333333333,131.31808510638297,8.092395833333333,7.534166666666667,NA
2007-02-11,9.171979166666667,322.5416666666667,107.94148936170212,8.0890625,7.6684375,NA
2007-02-12,8.88125,321.4791666666667,106.55744680851063,8.0534375,8.361041666666667,NA
2007-02-13,9.323918918918919,372.93243243243245,131.56216216216217,8.010675675675676,6.667567567567567,NA
2007-02-22,9.511702127659575,339.59574468085106,73.51702127659574,8.087234042553192,8.57,NA
2007-02-23,9.608958333333334,327.0537634408602,60.58082191780822,8.07875,7.196354166666667,NA
2007-02-24,10.2009375,349.75,NA,8.0840625,5.391666666666667,NA
2007-02-25,10.047708333333333,337.32978723404256,NA,8.066041666666667,5.778333333333333,NA
2007-02-26,9.505833333333333,333.0833333333333,NA,8.086354166666666,8.088020833333333,NA
2007-02-27,9.170253164556962,329.5064935064935,NA,8.09139240506329,9.243417721518988,NA
2007-03-04,9.847115384615385,319.8269230769231,85.78205128205128,8.069038461538462,8.075961538461538,NA
2007-03-05,9.861041666666667,322.3229166666667,87.83125,8.055416666666666,7.032708333333333,NA
2007-03-06,9.416041666666667,325.0520833333333,NA,8.034583333333334,8.703020833333333,NA
2007-03-07,8.72375,327.6666666666667,NA,8.0065625,11.260416666666666,NA
2007-03-08,8.522083333333333,314.5,NA,8.013645833333333,11.750208333333333,NA
2007-03-09,8.63,312.1770833333333,NA,8.019270833333334,11.6990625,NA
2007-03-10,8.767083333333334,307.3333333333333,NA,8.051041666666666,10.60625,NA
2007-03-11,8.911770833333334,298.3333333333333,103.746875,8.081875,10.619375,NA
2007-03-12,8.714479166666667,306.0208333333333,106.28602150537634,8.051874999999999,11.352395833333333,NA
2007-03-13,8.399375,305.6770833333333,133.79239130434783,8.041666666666666,12.610729166666667,NA
2007-03-14,8.172395833333333,292.9270833333333,144.7554347826087,8.0321875,13.283020833333333,NA
2007-03-15,8.238854166666666,287.2916666666667,146.48292682926828,8.028333333333332,12.919270833333334,NA
2007-03-16,8.356458333333332,276.8645833333333,NA,8.031770833333333,12.548020833333334,NA
2007-03-17,8.237816091954024,261.5977011494253,1131.13125,8.014827586206897,12.252183908045977,NA
2007-03-18,8.168125,237.73958333333334,1129.820481927711,8.016458333333333,12.089166666666667,NA
2007-03-19,8.250833333333333,236.02083333333334,1142.3592592592593,8.015833333333333,11.4703125,NA
2007-03-20,8.380729166666667,226.98958333333334,1043.1348837209302,8.003958333333333,11.014895833333334,NA
2007-03-21,8.220833333333333,206.125,710.825,8.015416666666667,11.5334375,NA
2007-03-22,8.133333333333333,198.48958333333334,571.35125,8.009166666666667,12.127604166666666,NA
2007-03-23,7.97875,213.32291666666666,497.45813953488374,8.002083333333333,12.552083333333334,NA
2007-03-24,8.0607291666666665,212.57291666666666,585.5471264367816,7.959895833333333,11.399479166666667,NA
2007-03-25,8.1384375,273.4166666666667,684.9550561797753,7.976458333333333,12.1175,NA
2007-03-26,7.893541666666667,241.83333333333334,509.56236559139785,7.976354166666667,13.284583333333334,NA
2007-03-27,7.808333333333334,NA,352.06,7.9627083333333335,13.491145833333333,NA
2007-03-28,8.128125,NA,278.67368421052635,7.981770833333333,11.721875,NA
2007-03-29,8.614270833333332,NA,244.86808510638298,7.9740625,10.303125,NA
2007-03-30,8.6246875,NA,222.54516129032257,7.978229166666667,10.096354166666666,NA
2007-03-31,8.588333333333333,NA,205.2301075268817,7.978958333333333,10.754166666666666,NA
2007-04-01,8.1975,NA,192.9178947368421,7.981770833333333,12.393541666666666,NA
2007-04-02,7.948645833333333,NA,190.33333333333334,7.9715625,13.416145833333333,NA
2007-04-03,7.941145833333334,NA,184.728125,7.962291666666666,13.6978125,NA
2007-04-04,7.8296875,NA,162.95052631578946,7.9627083333333335,14.3925,NA
2007-04-05,7.705104166666667,NA,161.07604166666667,7.9559375,14.867916666666666,NA
2007-04-06,7.805833333333333,NA,169.53578947368422,7.9790624999999995,14.1728125,NA
2007-04-07,8.2928125,NA,194.72210526315789,7.9925,11.6409375,NA
2007-04-08,8.5134375,NA,200.22197802197803,7.987604166666666,11.368333333333334,NA
2007-04-09,8.120833333333334,NA,208.8557894736842,7.993541666666666,12.361770833333333,NA
2007-04-10,7.9646875,NA,225.86315789473684,7.961041666666667,12.751458333333334,NA
2007-04-11,8.339166666666667,NA,193.68297872340426,7.994791666666667,11.789895833333333,NA
2007-04-12,8.459375,NA,170,7.981875,10.9578125,NA
2007-04-13,8.346458333333333,NA,333.4640449438202,7.993645833333333,10.211666666666666,NA
2007-04-14,8.480520833333333,NA,385.99213483146065,7.9747916666666665,11.0671875,NA
2007-04-15,7.98375,NA,372.4,8.018854166666666,13.2859375,NA
2007-04-16,7.763958333333333,NA,202.76276595744682,8.0294791666666665,14.068645833333333,NA
2007-04-17,7.826979166666667,NA,183.38695652173914,7.991875,14.0909375,NA
2007-04-18,7.5834375,NA,170.18829787234043,7.9653125000000005,15.006770833333333,NA
2007-04-19,7.61,288.2173913043478,138.18795180722893,7.971685393258427,15.108539325842697,NA
2007-04-20,7.643645833333333,280.6770833333333,125.33894736842105,7.998854166666667,15.13125,NA
2007-04-21,7.854895833333333,277.59375,113.8436170212766,8.015729166666667,13.7584375,NA
2007-04-22,8.1865625,280.2916666666667,107.52127659574468,8.022604166666667,13.2284375,NA
2007-04-23,7.806979166666666,288.4895833333333,107.43645833333333,8.0184375,14.4675,NA
2007-04-24,8.156979166666666,293.8541666666667,107.0494623655914,8.019375,12.628854166666667,NA
2007-04-25,8.000833333333333,298.4895833333333,101.43617021276596,7.995104166666667,14.312395833333333,NA
2007-04-26,7.3464583333333335,308.2631578947368,102.07263157894737,7.9948958333333335,17.145729166666666,NA
2007-04-27,7.076875,NA,111.55888888888889,7.980625,18.64666666666667,NA
2007-04-28,7.014895833333333,NA,115.56818181818181,8.018645833333334,19.382083333333334,NA
2007-04-29,7.057916666666666,NA,103.22947368421053,8.031458333333333,19.08625,NA
2007-04-30,7.023645833333333,NA,126.24516129032259,8.0234375,19.3175,NA
2007-05-01,7.008854166666667,NA,141.61648351648353,8.013020833333334,19.595729166666665,NA
2007-05-02,6.790208333333333,NA,327.8125,7.912395833333333,18.297604166666666,NA
2007-05-03,7.278125,NA,954.5638554216868,7.966666666666667,17.198333333333334,NA
2007-05-04,7.4435416666666665,NA,1117.9506024096386,8.005104166666667,16.435520833333335,NA
2007-05-05,7.904166666666667,NA,611.8734939759037,8.012708333333332,14.20375,NA
2007-05-06,8.2575,NA,390.8857142857143,8.0025,13.439375,NA
2007-05-07,7.988958333333334,NA,291.9531914893617,7.999895833333333,15.14875,NA
2007-05-08,7.797395833333334,NA,236.77894736842106,8.003333333333334,15.652916666666666,NA
2007-05-09,7.6857291666666665,NA,210.37395833333332,7.979479166666667,16.423229166666665,NA
2007-05-10,7.440104166666667,NA,184.51894736842107,7.999583333333334,17.963333333333335,NA
2007-05-11,7.3507291666666665,NA,179.51505376344087,7.9978125,18.5709375,NA
2007-05-12,7.326041666666667,NA,171.52708333333334,7.998125,18.867916666666666,NA
2007-05-13,7.265104166666666,NA,163.9778947368421,8.008645833333333,19.22072916666667,NA
2007-05-14,7.371354166666666,NA,155.76063829787233,8.00625,18.521875,NA
2007-05-15,7.3321875,NA,166.72021276595746,8.00125,17.6834375,NA
2007-05-16,7.435416666666667,NA,189.36666666666667,7.996666666666667,17.544270833333332,NA
2007-05-17,7.5055172413793105,284.8888888888889,313.53809523809525,7.981954022988506,17.150114942528734,NA
2007-05-18,7.457916666666667,292.2395833333333,173.62708333333333,7.99875,18.5171875,NA
2007-05-19,7.270104166666667,284.28125,279.97473684210524,7.948958333333334,18.5921875,NA
2007-05-20,7.2953125,285.84375,234.921875,7.9366666666666665,18.480208333333334,NA
2007-05-21,7.381145833333333,284.3229166666667,209.26489361702127,7.9415625,18.290208333333332,NA
2007-05-22,7.4773958333333335,278.1770833333333,191.859375,7.9578125,17.926145833333333,NA
2007-05-23,7.7071875,268.15625,174.24166666666667,7.965416666666667,17.161041666666666,NA
2007-05-24,7.850520833333333,NA,127.85,7.9740625000000005,17.131666666666668,NA
2007-05-25,7.643958333333333,NA,123.21145833333333,7.981458333333333,17.9309375,NA
2007-05-26,7.6721875,NA,118.503125,7.9759375,18.237395833333334,NA
2007-05-27,7.513958333333333,NA,114.42395833333333,7.988333333333333,19.000416666666666,NA
2007-05-28,7.557291666666667,NA,110.51979166666666,7.9884375,18.884895833333335,NA
2007-05-29,7.492291666666667,NA,97.23229166666667,7.986354166666667,19.200833333333332,NA
2007-05-30,7.565625,NA,89.46458333333334,7.9940625,19.044479166666665,NA
2007-05-31,7.528125,NA,79.90520833333333,7.991145833333333,18.968958333333333,NA
2007-06-01,7.466458333333334,NA,70.54270833333334,7.983333333333333,19.579583333333332,NA
2007-06-02,7.3298958333333335,NA,64.14479166666666,7.985833333333334,20.589375,NA
2007-06-03,7.313541666666667,NA,61.953125,8.003645833333334,20.467604166666668,NA
2007-06-04,7.441979166666667,NA,59.56666666666667,7.995104166666667,20.05,NA
2007-06-05,7.304777777777778,291.0625,75.7088888888889,7.9928888888888885,20.061333333333334,NA
2007-06-06,7.209479166666666,295.625,65.721875,8.0271875,19.436666666666667,NA
2007-06-07,7.583958333333333,304.7604166666667,56.5,8.0490625,17.9578125,NA
2007-06-08,7.502916666666667,307.8229166666667,47.74375,8.037708333333333,18.962604166666665,NA
2007-06-09,7.244270833333333,311.34375,57.11354166666667,8.041666666666666,20.233541666666667,NA
2007-06-10,7.104479166666667,315.6770833333333,51.60208333333333,8.01375,21.401875,NA
2007-06-11,7.009270833333334,325.6354166666667,49.19166666666667,8.002916666666666,21.405104166666668,NA
2007-06-12,6.918125,322.625,69.69791666666667,7.9,20.297395833333333,NA
2007-06-13,7.132604166666667,335.2708333333333,50.84736842105263,7.98125,21.333125,NA
2007-06-14,6.976145833333334,327.55,48.9,8.015416666666667,22.492291666666667,NA
2007-06-15,6.791458333333333,NA,49.821875,8.028958333333334,23.426145833333333,NA
2007-06-16,6.7315625,NA,48.184375,8.053854166666666,24.0665625,NA
2007-06-17,6.709895833333333,NA,46.510416666666664,8.062395833333333,24.441354166666667,NA
2007-06-18,6.828333333333333,NA,43.376041666666666,8.0665625,23.760625,NA
2007-06-19,6.809270833333334,NA,39.59791666666667,8.039166666666667,24.375104166666667,NA
2007-06-20,6.6834375,NA,36.89375,8.031770833333333,24.8175,NA
2007-06-21,6.499895833333333,NA,32.916666666666664,8.026979166666667,25.496145833333333,NA
2007-06-22,6.401458333333333,NA,32.81808510638298,8.030104166666666,25.409166666666668,NA
2007-06-23,6.4384375,NA,34.206315789473685,8.0173958333333335,25.7659375,NA
2007-06-24,6.5309375,NA,33.89468085106383,8.040520833333334,25.911458333333332,NA
2007-06-25,6.572395833333333,NA,33.295833333333334,8.008333333333333,26.171979166666667,NA
2007-06-26,6.666666666666667,NA,33.082795698924734,8.018125,25.854791666666667,NA
2007-06-27,6.7509375,NA,29.441666666666666,8.038854166666667,25.0978125,NA
2007-06-28,6.800520833333334,NA,32.166666666666664,8.07125,25.072708333333335,NA
2007-06-29,6.628645833333334,NA,573.23,8.016458333333333,24.860520833333332,NA
2007-06-30,6.587604166666667,NA,982,8.044791666666667,25.672708333333333,NA
2007-07-01,6.523333333333333,NA,239.76813186813186,8.102604166666667,26.574791666666666,NA
2007-07-02,6.520625,NA,123.15053763440861,8.117291666666667,26.471145833333335,NA
2007-07-03,6.624895833333333,NA,114.08421052631579,8.117916666666666,26.283854166666668,NA
2007-07-04,6.706041666666667,NA,97.05824175824176,8.131458333333333,25.9934375,NA
2007-07-05,6.723645833333333,NA,150.94166666666666,8.037604166666666,24.658958333333334,NA
2007-07-06,6.672666666666666,369,221.87941176470588,8.033222222222221,25.462888888888887,NA
2007-07-07,6.357291666666667,359.1979166666667,79.478125,8.078229166666667,26.7146875,NA
2007-07-08,6.495625,340.2291666666667,177.43541666666667,8.023229166666667,26.1234375,NA
2007-07-09,6.591458333333334,354.1979166666667,111.92631578947368,8.0415625,26.621145833333333,NA
2007-07-10,6.7446875,365.2916666666667,119.63723404255319,8.077395833333334,25.288020833333334,NA
2007-07-11,6.72,358.5416666666667,78.36,8.090833333333332,25.9353125,NA
2007-07-12,6.6379166666666665,360.3541666666667,68.34,8.120833333333334,26.690416666666668,NA
2007-07-13,6.678541666666667,365,443.3127906976744,8.115208333333333,26.317291666666666,NA
2007-07-14,6.5896875,NA,668.2010869565217,8.0478125,26.165416666666665,NA
2007-07-15,6.6779166666666665,NA,194.728125,8.116145833333333,27.328229166666667,NA
2007-07-16,6.712291666666666,NA,181.06521739130434,8.105520833333333,27.405,NA
2007-07-17,6.593333333333334,NA,160.0095238095238,8.116666666666667,28.259479166666665,NA
2007-07-18,6.5734375,NA,111.78651685393258,8.135833333333334,27.9084375,NA
2007-07-19,6.560520833333333,NA,122.2695652173913,8.160104166666667,27.2475,NA
2007-07-20,6.442439024390244,381.0740740740741,82.43541666666667,8.16219512195122,26.469268292682926,NA
2007-07-21,6.344479166666667,365.89473684210526,221.8164705882353,8.200416666666667,26.103854166666668,NA
