day,DO.obs,SpCond,turbidity,pH,tempwater,Q.cfs
2013-03-21,8.830838198,219.27659574468086,52.45652173913044,8.164259712106382,10.108723404255318,725.46875
2013-03-22,8.665376666302084,238.6875,53.55625,8.181631060354167,10.306875,716.6770833333334
2013-03-23,9.0439868515,240.72916666666666,49.86875,8.178592616041666,8.53875,687.1979166666666
2013-03-24,9.492187004072917,244.54166666666666,41.84583333333333,8.166613121354168,7.326666666666666,684.2708333333334
2013-03-25,9.5355383595625,244.29166666666666,41.375,8.145290560333333,7.621041666666667,658.03125
2013-03-26,9.37163340178125,243.75,42.264583333333334,8.138389583041667,8.506874999999999,647.5833333333334
2013-03-27,9.06046044928125,248.29166666666666,47.34583333333333,8.139883173604167,9.741666666666667,627.0833333333334
2013-03-28,8.62982032003125,255.33333333333334,62.99791666666667,8.133327649041666,11.5775,730.3854166666666
2013-03-29,8.515586748510417,269.6041666666667,77.65,8.093737659833334,12.068333333333333,751.5104166666666
2013-03-30,8.657956386416666,268.5416666666667,63.108333333333334,8.111336189916667,11.866875,752.3645833333334
2013-03-31,8.477855051416666,272.75,59.49583333333333,8.119471223020833,12.76,753.8958333333334
2013-04-01,8.345114811854167,272.0208333333333,59.6875,8.128365742916667,13.241875,771.4166666666666
2013-04-02,8.361182319052084,273,64.29791666666667,8.138242733416666,13.035208333333333,783.3229166666666
2013-04-03,8.547868807541667,274.0416666666667,70.45,8.103908511791667,12.055625000000001,853.875
2013-04-04,8.412402178864584,273.3333333333333,106.40208333333334,8.02475272825,12.541666666666666,955.4
2013-04-05,8.284458250822917,273.5,107.76875,7.991831700291667,12.811875,960.1458333333334
2013-04-06,8.39173367484375,273.2916666666667,82.59583333333333,8.015368411625,12.707916666666666,950.4895833333334
2013-04-07,8.222393852541666,274.1458333333333,76.37916666666666,8.015377512604166,13.549791666666668,950.3541666666666
2013-04-08,8.159812518364584,272.0416666666667,78.4375,8.039581987083332,13.20875,958.9166666666666
2013-04-09,8.481946740364583,273.625,87.84791666666666,8.0373714855625,10.802916666666667,1036.40625
2013-04-10,8.8336806700625,270.0208333333333,97.50208333333333,7.9798023252291665,9.831458333333334,1105.2083333333333
2013-04-11,8.914585958770834,268.9166666666667,76.2375,7.966055823104167,10.131458333333333,1055
2013-04-12,8.57298425775,271.75,56.71458333333333,7.973229963145833,12.076666666666666,994.7708333333334
2013-04-13,8.303678029326086,283.2257016621622,52.72638888888889,8.023914791824325,13.300769230810811,895.8958333333334
2013-04-14,8.326458333333333,294.3020833333333,44.641666666666666,8.067771055385416,12.676666666666666,842.125
2013-04-15,8.2325,302.53125,45.790625,8.073942665270833,13.2459375,835.3125
2013-04-16,8.208541666666667,305.5208333333333,53.49270833333333,8.097343595489583,13.2334375,855.28125
2013-04-17,8.4435416666666665,308.5520833333333,88.77291666666666,8.081946829822916,10.970416666666667,897.2258064516129
2013-04-18,9.022604166666667,305.2604166666667,138.41770833333334,8.022767018822917,8.936145833333333,901.78125
2013-04-19,9.279270833333333,310.6875,64.85578947368421,8.039610479583333,9.224270833333334,896.6458333333334
2013-04-20,8.70625,319.6666666666667,49.096875,8.0633251959375,11.302083333333334,859.90625
2013-04-21,8.6059375,322.1666666666667,43.561458333333334,8.077779985041667,12.335729166666667,844.2604166666666
2013-04-22,8.257083333333334,325.5520833333333,45.766666666666666,8.091426997302083,13.590833333333332,853.1770833333334
